순서,전력,일시,습도(%),중하층운량(10분위),운형(운형약어)
11311,95.44,2021-05-04 11:00,82,7,Sc
11312,95.44,2021-05-04 12:00,80,8,Sc
11313,95.44,2021-05-04 13:00,81,8,Sc
11314,95.44,2021-05-04 14:00,89,9,Sc
11315,95.44,2021-05-04 15:00,93,9,Sc
11316,95.44,2021-05-04 16:00,95,9,Sc
11317,95.44,2021-05-04 17:00,94,7,Sc
11318,95.44,2021-05-04 18:00,95,9,Sc
11319,95.44,2021-05-04 19:00,96,9,Sc
11320,95.44,2021-05-04 20:00,96,8,Ci
11321,95.44,2021-05-04 21:00,97,8,Ci
11322,95.44,2021-05-04 22:00,97,7,Sc
11323,95.44,2021-05-04 23:00,97,7,Sc
11324,95.44,2021-05-05 0:00,96,7,Sc
11325,95.44,2021-05-05 1:00,95,7,Sc
11326,95.44,2021-05-05 2:00,92,9,Sc
11327,95.44,2021-05-05 3:00,93,2,Sc
11328,95.44,2021-05-05 4:00,85,0,Sc
11329,95.44,2021-05-05 5:00,91,2,Ci
11330,95.44,2021-05-05 6:00,93,9,Ci
11331,95.44,2021-05-05 7:00,91,9,Ci
11332,95.44,2021-05-05 8:00,87,7,Ci
11333,95.44,2021-05-05 9:00,75,8,Ci
11334,95.44,2021-05-05 10:00,69,3,Ci
11335,95.44,2021-05-05 11:00,49,0,Ci
11336,95.44,2021-05-05 12:00,52,0,Sc
11337,95.44,2021-05-05 13:00,55,0,Sc
11338,95.44,2021-05-05 14:00,50,0,Ci
11339,95.44,2021-05-05 15:00,55,0,Sc
11340,95.44,2021-05-05 16:00,53,0,Sc
11341,95.44,2021-05-05 17:00,52,0,Sc
11342,95.44,2021-05-05 18:00,53,0,Sc
11343,95.44,2021-05-05 19:00,54,0,Sc
11344,95.44,2021-05-05 20:00,,0,Sc
11345,95.44,2021-05-05 21:00,70,0,Sc
11346,95.44,,62,0,Sc
11347,95.44,2021-05-05 23:00,61,0,Sc
,95.44,2021-05-06 0:00,53,0,Sc
11349,95.44,2021-05-06 1:00,47,0,St
11350,95.44,2021-05-06 2:00,58,0,Cb
11351,95.44,,54,0,St
11352,95.44,2021-05-06 4:00,53,0,Sc
11353,95.44,2021-05-06 5:00,55,0,Sc
11354,95.44,2021-05-06 6:00,,,Sc
11355,95.44,2021-05-06 7:00,44,0,St
11356,95.44,2021-05-06 8:00,39,0,St
11357,95.44,2021-05-06 9:00,27,0,St
11358,95.44,2021-05-06 10:00,28,0,St
11359,95.44,2021-05-06 11:00,30,0,St
11360,95.44,2021-05-06 12:00,33,0,St
11361,95.44,2021-05-06 13:00,34,0,St
11362,95.44,2021-05-06 14:00,39,0,St
11363,95.44,2021-05-06 15:00,35,0,St
11364,95.44,2021-05-06 16:00,43,0,St
11365,95.44,2021-05-06 17:00,31,5,Sc
11366,95.44,2021-05-06 18:00,30,8,Sc
11367,95.44,2021-05-06 19:00,28,2,Sc
11368,95.44,2021-05-06 20:00,32,4,Sc
11369,95.44,2021-05-06 21:00,33,0,Ci
11370,95.44,2021-05-06 22:00,32,0,Sc
11371,95.44,2021-05-06 23:00,28,0,Sc
11372,95.44,2021-05-07 0:00,30,0,Sc
11373,95.44,2021-05-07 1:00,32,8,Sc
11374,95.44,2021-05-07 2:00,33,1,Sc
11375,95.44,2021-05-07 3:00,34,9,Sc
11376,95.44,2021-05-07 4:00,34,4,Sc
11377,95.44,2021-05-07 5:00,36,1,Sc
11378,95.44,2021-05-07 6:00,39,5,Sc
11379,95.44,2021-05-07 7:00,48,9,Sc
11380,95.44,2021-05-07 8:00,62,7,Sc
11381,95.44,2021-05-07 9:00,78,7,Sc
11382,95.44,2021-05-07 10:00,89,4,Sc
11383,95.44,2021-05-07 11:00,67,3,Sc
11384,95.44,2021-05-07 12:00,50,0,Sc
11385,95.44,2021-05-07 13:00,55,0,Sc
11386,95.44,2021-05-07 14:00,56,0,Sc
11387,95.44,2021-05-07 15:00,59,0,Sc
11388,95.44,2021-05-07 16:00,60,0,Sc
11389,95.44,2021-05-07 17:00,69,0,Sc
11390,95.44,2021-05-07 18:00,66,0,Sc
11391,95.44,2021-05-07 19:00,71,0,Sc
,95.44,,74,0,Sc
11393,95.44,2021-05-07 21:00,76,0,Sc
11394,95.44,2021-05-07 22:00,76,0,Sc
11395,95.44,2021-05-07 23:00,78,0,Sc
11396,95.44,2021-05-08 0:00,78,,Sc
11397,95.44,2021-05-08 1:00,80,0,Ci
11398,95.44,2021-05-08 2:00,77,0,Ci
11399,95.44,2021-05-08 3:00,78,0,Ci
11400,95.44,2021-05-08 4:00,79,0,Cs
11401,95.44,2021-05-08 5:00,79,0,Cs
11402,95.44,2021-05-08 6:00,77,0,Ci
11403,95.44,2021-05-08 7:00,66,0,Ci
11404,95.44,2021-05-08 8:00,59,0,Ci
11405,95.44,2021-05-08 9:00,55,0,Ci
11406,95.44,2021-05-08 10:00,50,0,Ac
11407,95.44,2021-05-08 11:00,46,0,Ac
11408,95.44,2021-05-08 12:00,42,2,Sc
11409,95.44,2021-05-08 13:00,43,0,Sc
11410,95.44,2021-05-08 14:00,41,0,Ci
11411,95.44,2021-05-08 15:00,40,0,Sc
11412,95.44,2021-05-08 16:00,47,0,Sc
11413,95.44,2021-05-08 17:00,62,5,Ci
11414,95.44,2021-05-08 18:00,75,7,Sc
11415,95.44,2021-05-08 19:00,76,3,Sc
11416,95.44,2021-05-08 20:00,82,0,Sc
11417,95.44,2021-05-08 21:00,84,0,Sc
11418,95.44,2021-05-08 22:00,77,0,Sc
11419,95.44,2021-05-08 23:00,53,0,Sc
11420,95.44,2021-05-09 0:00,53,0,Sc
11421,95.44,2021-05-09 1:00,60,0,Sc
11422,95.44,2021-05-09 2:00,77,0,Sc
11423,95.44,2021-05-09 3:00,79,0,Sc
11424,95.44,2021-05-09 4:00,77,0,Sc
11425,95.44,2021-05-09 5:00,63,0,Sc
11426,95.44,2021-05-09 6:00,76,0,Sc
11427,95.44,2021-05-09 7:00,65,0,Sc
11428,95.44,2021-05-09 8:00,,0,Sc
11429,95.44,2021-05-09 9:00,35,0,Sc
11430,95.44,,40,0,Sc
11431,95.44,2021-05-09 11:00,28,0,Sc
11432,95.44,2021-05-09 12:00,29,0,Sc
,,2021-05-09 13:00,27,0,Sc
11434,95.44,2021-05-09 14:00,32,0,Sc
11435,95.44,2021-05-09 15:00,29,0,Sc
11436,95.44,2021-05-09 16:00,36,0,Sc
11437,95.44,2021-05-09 17:00,42,0,Sc
11438,95.44,2021-05-09 18:00,48,0,Sc
11439,95.44,2021-05-09 19:00,56,0,Sc
11440,95.44,2021-05-09 20:00,52,0,Sc
11441,95.44,2021-05-09 21:00,51,0,Sc
11442,95.44,2021-05-09 22:00,57,0,Sc
11443,95.44,2021-05-09 23:00,58,0,Sc
11444,95.44,2021-05-10 0:00,63,0,Sc
11445,95.44,2021-05-10 1:00,68,0,Sc
11446,95.44,2021-05-10 2:00,67,2,Sc
11447,95.44,2021-05-10 3:00,71,10,Sc
11448,95.44,2021-05-10 4:00,73,10,Sc
11449,95.44,2021-05-10 5:00,52,4,Sc
11450,95.44,2021-05-10 6:00,75,7,Ci
11451,95.44,2021-05-10 7:00,82,7,Sc
11452,95.44,2021-05-10 8:00,82,8,Sc
11453,95.44,2021-05-10 9:00,84,7,Ci
11454,95.44,2021-05-10 10:00,80,7,Sc
11455,95.44,2021-05-10 11:00,85,7,Sc
11456,95.44,2021-05-10 12:00,88,7,Sc
11457,95.44,2021-05-10 13:00,88,5,Sc
11458,95.44,2021-05-10 14:00,84,3,Sc
11459,95.44,2021-05-10 15:00,83,2,Sc
11460,95.44,2021-05-10 16:00,79,2,Sc
11461,95.44,2021-05-10 17:00,72,10,Sc
11462,95.44,2021-05-10 18:00,71,10,Sc
11463,95.44,2021-05-10 19:00,67,9,Sc
11464,95.44,,68,8,Sc
11465,95.44,2021-05-10 21:00,67,9,Sc
11466,95.44,2021-05-10 22:00,,,Sc
11467,95.44,2021-05-10 23:00,66,0,Sc
11468,95.44,2021-05-11 0:00,67,0,Sc
11469,95.44,2021-05-11 1:00,73,0,Sc
11470,95.44,2021-05-11 2:00,71,0,Sc
11471,95.44,2021-05-11 3:00,70,0,Sc
11472,95.44,2021-05-11 4:00,70,0,Sc
11473,95.44,2021-05-11 5:00,71,0,Sc
11474,95.44,2021-05-11 6:00,65,3,Sc
11475,95.44,2021-05-11 7:00,61,0,Sc
11476,95.44,2021-05-11 8:00,50,0,Sc
11477,95.44,2021-05-11 9:00,40,0,Sc
11478,95.44,2021-05-11 10:00,32,0,Sc
11479,95.44,2021-05-11 11:00,25,0,Ci
11480,95.44,2021-05-11 12:00,22,0,Sc
11481,95.44,2021-05-11 13:00,22,0,Sc
11482,95.44,2021-05-11 14:00,23,0,Sc
11483,95.44,2021-05-11 15:00,24,0,Sc
11484,95.44,2021-05-11 16:00,24,0,Sc
11485,95.44,2021-05-11 17:00,25,0,Sc
11486,95.44,2021-05-11 18:00,25,3,Sc
11487,95.44,2021-05-11 19:00,31,7,Sc
11488,95.44,2021-05-11 20:00,36,6,As
11489,95.44,2021-05-11 21:00,32,2,As
11490,95.44,2021-05-11 22:00,31,0,Sc
11491,95.44,2021-05-11 23:00,29,0,St
11492,95.44,2021-05-12 0:00,27,6,St
11493,95.44,2021-05-12 1:00,26,6,Sc
11494,95.44,2021-05-12 2:00,26,1,Sc
11495,95.44,2021-05-12 3:00,27,9,St
11496,95.44,2021-05-12 4:00,25,8,St
11497,95.44,2021-05-12 5:00,27,9,St
11498,95.44,2021-05-12 6:00,27,3,St
11499,95.44,2021-05-12 7:00,29,7,Sc
11500,95.44,2021-05-12 8:00,26,2,Sc
11501,95.44,2021-05-12 9:00,21,0,Sc
11502,95.44,2021-05-12 10:00,22,2,As
11503,95.44,2021-05-12 11:00,20,1,As
11504,95.44,2021-05-12 12:00,19,0,Sc
11505,95.44,2021-05-12 13:00,24,0,Sc
11506,95.44,2021-05-12 14:00,22,0,As
,,2021-05-12 15:00,25,0,Sc
11508,,2021-05-12 16:00,25,0,Sc
11509,95.44,,28,0,Sc
11510,95.44,2021-05-12 18:00,36,,Sc
11511,95.44,2021-05-12 19:00,37,0,Sc
11512,95.44,2021-05-12 20:00,46,0,Ci
11513,95.44,2021-05-12 21:00,50,0,Ci
11514,95.44,2021-05-12 22:00,51,0,Ci
11515,95.44,2021-05-12 23:00,54,0,Ac
11516,95.44,2021-05-13 0:00,60,0,Ci
11517,93,2021-05-13 1:00,61,0,Ci
11518,90,2021-05-13 2:00,61,0,Ci
11519,93,2021-05-13 3:00,65,0,Ci
11520,86,2021-05-13 4:00,65,0,Ci
11521,88,2021-05-13 5:00,75,0,Ci
11522,87,2021-05-13 6:00,84,0,Ci
11523,85,2021-05-13 7:00,75,0,Ci
11524,84,2021-05-13 8:00,65,0,Ci
11525,89,2021-05-13 9:00,56,0,Ci
11526,104,2021-05-13 10:00,52,4,Ci
11527,109,2021-05-13 11:00,42,1,Sc
11528,115,2021-05-13 12:00,40,2,Sc
11529,109,2021-05-13 13:00,38,0,Sc
11530,103.67,2021-05-13 14:00,38,0,Ac
11531,109.83,2021-05-13 15:00,41,0,Sc
11532,114,2021-05-13 16:00,38,0,Sc
11533,115.5,2021-05-13 17:00,38,0,Sc
11534,126.5,2021-05-13 18:00,45,0,Sc
11535,124.5,2021-05-13 19:00,57,0,Sc
11536,145,2021-05-13 20:00,60,0,As
11537,131,2021-05-13 21:00,59,0,As
11538,128,2021-05-13 22:00,65,0,Ac
11539,119,2021-05-13 23:00,63,0,Ac
11540,111.46,2021-05-14 0:00,68,0,Sc
11541,125.84,2021-05-14 1:00,77,0,Sc
11542,125.84,2021-05-14 2:00,78,0,Ci
11543,125.84,2021-05-14 3:00,81,0,Sc
11544,125.84,2021-05-14 4:00,85,0,Sc
11545,125.84,2021-05-14 5:00,88,0,Ci
11546,125.84,2021-05-14 6:00,81,0,Ci
11547,125.84,2021-05-14 7:00,75,0,Ci
11548,125.84,2021-05-14 8:00,72,0,Ci
11549,125.84,2021-05-14 9:00,61,0,Sc
11550,125.84,2021-05-14 10:00,58,0,Sc
11551,125.84,2021-05-14 11:00,52,0,Sc
11552,125.84,2021-05-14 12:00,50,0,Sc
11553,125.84,2021-05-14 13:00,48,0,Sc
11554,125.84,2021-05-14 14:00,45,0,Sc
11555,125.84,2021-05-14 15:00,39,0,Sc
11556,125.84,2021-05-14 16:00,41,0,Sc
11557,125.84,2021-05-14 17:00,48,0,Sc
11558,125.84,2021-05-14 18:00,60,0,Sc
11559,125.84,2021-05-14 19:00,65,0,Sc
11560,125.84,2021-05-14 20:00,66,2,Sc
11561,125.84,2021-05-14 21:00,75,3,Sc
11562,125.84,2021-05-14 22:00,75,4,Sc
11563,125.84,2021-05-14 23:00,70,9,Sc
11564,125.84,2021-05-15 0:00,71,0,Sc
11565,125.84,2021-05-15 1:00,70,7,Sc
11566,125.84,2021-05-15 2:00,72,3,Sc
11567,125.84,2021-05-15 3:00,80,4,Sc
11568,125.84,2021-05-15 4:00,79,2,Sc
11569,125.84,2021-05-15 5:00,74,3,Ac
11570,125.84,2021-05-15 6:00,71,6,Sc
11571,125.84,2021-05-15 7:00,71,4,Sc
11572,125.84,2021-05-15 8:00,68,9,Sc
11573,125.84,2021-05-15 9:00,65,6,Sc
11574,125.84,2021-05-15 10:00,70,4,Sc
11575,125.84,2021-05-15 11:00,58,2,Sc
11576,125.84,2021-05-15 12:00,62,7,Sc
11577,125.84,2021-05-15 13:00,91,8,Sc
11578,125.84,2021-05-15 14:00,91,8,Sc
11579,125.84,2021-05-15 15:00,92,7,Sc
11580,125.84,2021-05-15 16:00,94,7,Sc
11581,125.84,2021-05-15 17:00,95,7,Sc
11582,125.84,2021-05-15 18:00,95,7,Sc
11583,125.84,2021-05-15 19:00,94,8,Sc
11584,125.84,2021-05-15 20:00,94,8,Ci
11585,125.84,2021-05-15 21:00,96,8,Ci
11586,125.84,2021-05-15 22:00,95,10,Ci
11587,125.84,2021-05-15 23:00,95,10,Ci
11588,125.84,2021-05-16 0:00,96,9,Ci
11589,125.84,2021-05-16 1:00,95,9,Ci
11590,125.84,2021-05-16 2:00,95,8,Ci
11591,125.84,2021-05-16 3:00,96,9,Ci
,125.84,2021-05-16 4:00,96,8,Ci
11593,,2021-05-16 5:00,96,9,Ci
11594,125.84,2021-05-16 6:00,,8,Ci
11595,125.84,2021-05-16 7:00,95,,Ci
11596,125.84,2021-05-16 8:00,95,8,Ci
11597,125.84,2021-05-16 9:00,96,8,Ci
11598,125.84,2021-05-16 10:00,96,7,Ci
11599,125.84,2021-05-16 11:00,96,8,Ci
11600,125.84,2021-05-16 12:00,96,8,Sc
11601,125.84,2021-05-16 13:00,96,8,Sc
11602,125.84,2021-05-16 14:00,95,7,Ac
11603,125.84,2021-05-16 15:00,96,8,Sc
11604,125.84,2021-05-16 16:00,96,8,Sc
11605,125.84,2021-05-16 17:00,96,8,Ci
11606,125.84,2021-05-16 18:00,95,8,Sc
11607,125.84,2021-05-16 19:00,95,8,Sc
11608,125.84,2021-05-16 20:00,96,8,Sc
11609,125.84,2021-05-16 21:00,96,8,Sc
11610,125.84,2021-05-16 22:00,95,8,Sc
11611,125.84,2021-05-16 23:00,95,8,Sc
11612,125.84,2021-05-17 0:00,95,10,Sc
11613,125.84,2021-05-17 1:00,95,9,As
11614,125.84,2021-05-17 2:00,95,8,Sc
11615,125.84,2021-05-17 3:00,95,10,Sc
11616,125.84,2021-05-17 4:00,95,10,Sc
11617,125.84,2021-05-17 5:00,95,10,Sc
11618,125.84,2021-05-17 6:00,96,10,St
11619,125.84,2021-05-17 7:00,96,10,St
11620,125.84,2021-05-17 8:00,95,7,St
11621,125.84,2021-05-17 9:00,94,7,St
11622,125.84,2021-05-17 10:00,92,6,St
11623,125.84,2021-05-17 11:00,92,8,St
11624,125.84,2021-05-17 12:00,92,8,St
11625,125.84,2021-05-17 13:00,90,8,St
11626,125.84,2021-05-17 14:00,88,7,St
11627,125.84,2021-05-17 15:00,80,5,St
11628,125.84,2021-05-17 16:00,77,6,St
,125.84,2021-05-17 17:00,76,9,Sc
11630,125.84,2021-05-17 18:00,75,7,St
11631,125.84,,76,0,St
11632,125.84,2021-05-17 20:00,88,0,St
11633,125.84,2021-05-17 21:00,,0,St
11634,125.84,2021-05-17 22:00,89,,St
11635,125.84,2021-05-17 23:00,88,0,St
11636,125.84,2021-05-18 0:00,89,0,St
11637,130,2021-05-18 1:00,90,6,St
11638,126,2021-05-18 2:00,88,9,St
11639,125,2021-05-18 3:00,83,0,St
11640,125,2021-05-18 4:00,88,0,St
11641,124,2021-05-18 5:00,91,0,St
11642,125,2021-05-18 6:00,92,0,St
11643,127,2021-05-18 7:00,90,0,St
11644,123,2021-05-18 8:00,81,0,St
11645,126,2021-05-18 9:00,74,0,St
11646,131,2021-05-18 10:00,68,0,St
11647,139,2021-05-18 11:00,64,0,St
11648,138,2021-05-18 12:00,61,0,St
11649,135,2021-05-18 13:00,59,1,St
11650,137,2021-05-18 14:00,54,0,St
11651,152,2021-05-18 15:00,55,0,St
11652,146.33,2021-05-18 16:00,51,0,Sc
11653,148.67,2021-05-18 17:00,53,0,St
11654,144,2021-05-18 18:00,46,1,Sc
11655,143.5,2021-05-18 19:00,57,0,Sc
11656,139.5,2021-05-18 20:00,53,0,St
11657,138,2021-05-18 21:00,55,0,St
11658,149,2021-05-18 22:00,63,0,St
11659,132,2021-05-18 23:00,63,0,St
11660,124.5,2021-05-19 0:00,69,0,St
11661,120.5,2021-05-19 1:00,70,0,Sc
11662,122,2021-05-19 2:00,74,0,Sc
11663,120,2021-05-19 3:00,77,0,Sc
11664,119,2021-05-19 4:00,80,0,St
11665,120,2021-05-19 5:00,79,0,St
11666,119,2021-05-19 6:00,81,0,Sc
11667,106.67,2021-05-19 7:00,73,0,Sc
11668,117.33,2021-05-19 8:00,63,0,Sc
11669,118,2021-05-19 9:00,59,0,Sc
11670,119,2021-05-19 10:00,61,0,Sc
11671,121,2021-05-19 11:00,57,,Sc
11672,126,2021-05-19 12:00,46,0,Sc
11673,121,2021-05-19 13:00,43,0,Sc
11674,122,2021-05-19 14:00,47,0,Ci
11675,124,2021-05-19 15:00,52,0,Sc
11676,129,2021-05-19 16:00,43,0,Sc
11677,131,2021-05-19 17:00,32,0,Ci
11678,133,2021-05-19 18:00,40,0,Sc
11679,136,2021-05-19 19:00,42,0,Sc
11680,142,2021-05-19 20:00,50,0,Ci
11681,133,2021-05-19 21:00,59,0,Ci
11682,136,2021-05-19 22:00,59,9,Ci
11683,131,2021-05-19 23:00,61,9,Ci
11684,122.67,2021-05-20 0:00,68,0,Cs
11685,132.33,2021-05-20 1:00,73,9,Cs
11686,124,2021-05-20 2:00,78,9,Cs
11687,120,2021-05-20 3:00,65,0,Ci
11688,120,2021-05-20 4:00,66,0,Ci
11689,118,2021-05-20 5:00,68,0,Ci
11690,117,2021-05-20 6:00,69,7,Sc
11691,115,2021-05-20 7:00,69,10,Ci
11692,116,2021-05-20 8:00,63,3,Ci
11693,118,2021-05-20 9:00,52,3,Ci
11694,125,2021-05-20 10:00,40,4,Ci
11695,135,2021-05-20 11:00,44,3,Sc
11696,135,2021-05-20 12:00,41,6,Sc
11697,135,2021-05-20 13:00,37,2,Sc
11698,137,2021-05-20 14:00,35,3,Sc
11699,135,2021-05-20 15:00,35,5,Sc
11700,136,2021-05-20 16:00,39,8,Sc
11701,140,2021-05-20 17:00,50,8,Sc
11702,139,2021-05-20 18:00,67,8,Sc
11703,140,2021-05-20 19:00,57,8,Sc
11704,136,2021-05-20 20:00,86,7,Sc
11705,138,2021-05-20 21:00,93,6,Sc
11706,132,2021-05-20 22:00,94,7,Sc
11707,132,2021-05-20 23:00,94,6,Sc
11708,128,2021-05-21 0:00,92,5,Sc
11709,129,2021-05-21 1:00,92,7,Sc
11710,124,2021-05-21 2:00,94,7,Sc
11711,122,2021-05-21 3:00,94,8,Sc
11712,127,2021-05-21 4:00,95,7,Sc
11713,115,2021-05-21 5:00,95,7,Sc
11714,120.5,2021-05-21 6:00,95,7,Sc
11715,122,2021-05-21 7:00,95,8,Ci
11716,118,2021-05-21 8:00,92,8,Ci
11717,130.5,2021-05-21 9:00,93,8,Ci
11718,152,2021-05-21 10:00,89,8,Ci
11719,178,2021-05-21 11:00,89,8,Ci
11720,153,2021-05-21 12:00,86,7,Sc
11721,148,2021-05-21 13:00,76,6,Sc
11722,153,2021-05-21 14:00,74,5,Ci
11723,151,2021-05-21 15:00,73,7,Sc
11724,149,2021-05-21 16:00,78,8,Sc
11725,151,2021-05-21 17:00,77,8,Ci
11726,141,2021-05-21 18:00,70,3,Sc
11727,139,2021-05-21 19:00,75,1,Sc
11728,119.33,2021-05-21 20:00,77,0,Ci
11729,132.67,2021-05-21 21:00,75,3,Ci
11730,133,2021-05-21 22:00,87,9,Ci
11731,132,2021-05-21 23:00,86,7,Ac
11732,128,2021-05-22 0:00,84,9,As
11733,127,2021-05-22 1:00,84,8,Sc
11734,123,2021-05-22 2:00,87,2,Sc
11735,120,2021-05-22 3:00,87,8,Sc
11736,120,2021-05-22 4:00,88,0,Sc
11737,117,2021-05-22 5:00,90,0,Sc
11738,118,2021-05-22 6:00,89,0,Sc
11739,118,2021-05-22 7:00,84,0,Sc
11740,117,2021-05-22 8:00,69,8,Sc
11741,115,2021-05-22 9:00,65,4,Sc
11742,121,2021-05-22 10:00,55,1,Sc
11743,124,2021-05-22 11:00,56,0,Sc
11744,126,2021-05-22 12:00,52,0,Sc
11745,120,2021-05-22 13:00,47,0,St
11746,115,2021-05-22 14:00,43,0,St
11747,113,2021-05-22 15:00,48,0,St
11748,114,2021-05-22 16:00,46,0,St
11749,125,2021-05-22 17:00,47,0,Sc
11750,124,2021-05-22 18:00,54,0,St
11751,125,2021-05-22 19:00,62,0,St
11752,127,2021-05-22 20:00,67,0,St
11753,124,2021-05-22 21:00,69,0,St
11754,125,2021-05-22 22:00,76,0,St
11755,122,2021-05-22 23:00,78,0,St
11756,122,2021-05-23 0:00,81,0,St
11757,120,2021-05-23 1:00,80,0,Sc
11758,120,2021-05-23 2:00,79,0,St
11759,118,2021-05-23 3:00,78,0,St
11760,115,2021-05-23 4:00,81,0,Sc
11761,116,2021-05-23 5:00,83,0,Sc
11762,117,2021-05-23 6:00,83,0,Sc
11763,115,2021-05-23 7:00,72,0,Sc
11764,118,2021-05-23 8:00,64,0,Sc
11765,117,2021-05-23 9:00,54,0,Sc
11766,119,2021-05-23 10:00,44,0,Sc
11767,118,2021-05-23 11:00,48,0,Sc
11768,117,2021-05-23 12:00,44,0,Sc
11769,117,2021-05-23 13:00,37,0,Sc
11770,116,2021-05-23 14:00,45,0,Ac
11771,122,2021-05-23 15:00,38,0,Sc
11772,128,2021-05-23 16:00,45,0,Sc
11773,133.5,2021-05-23 17:00,47,0,Ac
11774,115.83,2021-05-23 18:00,56,0,Sc
11775,126.67,2021-05-23 19:00,61,2,Sc
11776,125.5,2021-05-23 20:00,58,10,Ac
11777,127,2021-05-23 21:00,62,7,Sc
11778,124.5,2021-05-23 22:00,58,10,Sc
11779,126.5,2021-05-23 23:00,55,6,Sc
11780,137,2021-05-24 0:00,58,9,Sc
11781,123.5,2021-05-24 1:00,66,8,Sc
11782,119,2021-05-24 2:00,73,2,Sc
11783,117,2021-05-24 3:00,78,3,Sc
11784,116,2021-05-24 4:00,81,4,Sc
11785,115,2021-05-24 5:00,83,2,Sc
11786,115,2021-05-24 6:00,84,2,Sc
11787,114,2021-05-24 7:00,84,2,Sc
11788,120,2021-05-24 8:00,83,5,Sc
11789,109.67,2021-05-24 9:00,71,4,Sc
11790,132.33,2021-05-24 10:00,61,2,Sc
11791,133,2021-05-24 11:00,54,1,Sc
11792,137,2021-05-24 12:00,53,1,Sc
11793,132,2021-05-24 13:00,46,0,Sc
11794,144,2021-05-24 14:00,43,0,Sc
11795,151,2021-05-24 15:00,44,0,Sc
11796,161,2021-05-24 16:00,57,0,Sc
11797,161,2021-05-24 17:00,55,0,Sc
11798,147,2021-05-24 18:00,68,0,Sc
11799,148,2021-05-24 19:00,70,0,Sc
11800,140,2021-05-24 20:00,72,0,Sc
11801,136,2021-05-24 21:00,77,0,Sc
11802,136,2021-05-24 22:00,80,0,Sc
11803,131,2021-05-24 23:00,76,0,Ci
11804,131,2021-05-25 0:00,80,0,Ci
11805,126,2021-05-25 1:00,81,0,Ci
11806,124,2021-05-25 2:00,83,0,Ci
11807,125,2021-05-25 3:00,80,9,Ci
11808,121,2021-05-25 4:00,83,3,Ci
11809,119,2021-05-25 5:00,86,8,Ci
11810,119,2021-05-25 6:00,86,8,Ci
11811,120,2021-05-25 7:00,82,7,Ci
11812,120,2021-05-25 8:00,87,8,Ci
11813,124,2021-05-25 9:00,82,8,Ci
11814,131,2021-05-25 10:00,67,7,Ci
11815,132,2021-05-25 11:00,64,8,Ci
11816,137,2021-05-25 12:00,66,7,Sc
11817,138,2021-05-25 13:00,52,7,Sc
11818,152,2021-05-25 14:00,58,7,Ac
11819,148,2021-05-25 15:00,61,3,Sc
11820,145,2021-05-25 16:00,61,0,Sc
11821,149,2021-05-25 17:00,56,0,Sc
11822,144,2021-05-25 18:00,52,0,Sc
11823,144,2021-05-25 19:00,65,0,Sc
11824,142,2021-05-25 20:00,73,0,Sc
11825,138,2021-05-25 21:00,69,0,Sc
11826,137,2021-05-25 22:00,72,0,Sc
11827,135,2021-05-25 23:00,73,0,Sc
11828,130,2021-05-26 0:00,77,0,Sc
11829,129,2021-05-26 1:00,82,0,Sc
11830,125,2021-05-26 2:00,83,0,Sc
11831,125,2021-05-26 3:00,81,0,Sc
11832,124,2021-05-26 4:00,85,0,Sc
11833,123,2021-05-26 5:00,86,0,Sc
11834,131,2021-05-26 6:00,83,0,Sc
11835,115,2021-05-26 7:00,78,0,Sc
11836,119,2021-05-26 8:00,67,0,Sc
11837,124,2021-05-26 9:00,57,0,Sc
11838,130.5,2021-05-26 10:00,45,0,Sc
11839,135,2021-05-26 11:00,37,0,Sc
11840,145,2021-05-26 12:00,33,9,Sc
11841,162,2021-05-26 13:00,28,5,Sc
11842,153.5,2021-05-26 14:00,22,3,Sc
11843,155,2021-05-26 15:00,25,5,Sc
11844,156,2021-05-26 16:00,29,6,Sc
11845,152,2021-05-26 17:00,39,10,Sc
11846,144,2021-05-26 18:00,44,10,Sc
11847,140,2021-05-26 19:00,48,8,Sc
11848,138,2021-05-26 20:00,42,5,Ac
11849,134,2021-05-26 21:00,47,3,Sc
11850,114,2021-05-26 22:00,44,0,Sc
11851,128,2021-05-26 23:00,56,0,St
11852,125,2021-05-27 0:00,69,3,St
11853,125,2021-05-27 1:00,64,5,St
11854,125,2021-05-27 2:00,69,2,Sc
11855,120,2021-05-27 3:00,63,7,Sc
11856,118,2021-05-27 4:00,62,7,Sc
11857,119,2021-05-27 5:00,63,8,Sc
11858,118,2021-05-27 6:00,76,8,Sc
11859,121,2021-05-27 7:00,87,7,Sc
11860,125,2021-05-27 8:00,89,8,Sc
11861,127,2021-05-27 9:00,91,8,Sc
11862,137,2021-05-27 10:00,90,8,Sc
11863,141,2021-05-27 11:00,91,10,Sc
11864,145,2021-05-27 12:00,84,10,Sc
11865,144,2021-05-27 13:00,83,10,Sc
11866,147,2021-05-27 14:00,71,8,Sc
11867,149,2021-05-27 15:00,66,1,Sc
11868,155,2021-05-27 16:00,71,1,Sc
11869,153,2021-05-27 17:00,71,4,Sc
11870,147,2021-05-27 18:00,74,1,Sc
11871,137,2021-05-27 19:00,78,0,Sc
11872,136,2021-05-27 20:00,83,0,Ci
11873,135,2021-05-27 21:00,84,2,Ci
11874,132,2021-05-27 22:00,84,0,Ci
11875,133,2021-05-27 23:00,81,0,Ci
